,Date,code,Open,Close,High,Low,Vol,VoT,exchange,CLOSE,HIGH,LOW,MTR,DMP,DMM,PDI,MDI,ADX,ADXR
310,12/18/02,600519,-261.56,-261.59,-261.54,-261.59,2029,5434639,0.26,-261.59,-261.54,-261.59,1.84,0.48,0.29,26.09,15.76,14.59,25.66
311,12/19/02,600519,-261.59,-261.62,-261.58,-261.64,2310,6160134,0.29,-261.62,-261.58,-261.64,1.72,0.38,0.34,22.09,19.77,14.16,24.11
312,12/20/02,600519,-261.62,-261.57,-261.54,-261.62,1625,4353432,0.21,-261.57,-261.54,-261.62,1.63,0.36,0.34,22.09,20.86,12.44,21.4
313,12/23/02,600519,-261.52,-261.58,-261.51,-261.6,1985,5333977,0.25,-261.58,-261.51,-261.6,1.56,0.39,0.29,25.0,18.59,13.19,18.96
314,12/24/02,600519,-261.57,-261.59,-261.54,-261.65,848,2257524,0.11,-261.59,-261.54,-261.65,1.51,0.31,0.34,20.53,22.52,11.35,15.18
315,12/25/02,600519,-261.58,-261.65,-261.58,-261.65,1481,3939760,0.19,-261.65,-261.58,-261.65,1.34,0.18,0.34,13.43,25.37,13.86,14.07
316,12/26/02,600519,-261.65,-261.82,-261.64,-261.84,5146,13383935,0.65,-261.82,-261.64,-261.84,1.46,0.18,0.53,12.33,36.3,17.97,16.28
317,12/27/02,600519,-261.82,-261.79,-261.76,-261.86,3390,8693114,0.43,-261.79,-261.76,-261.86,1.47,0.18,0.52,12.24,35.37,25.14,19.65
318,12/30/02,600519,-261.79,-261.85,-261.79,-261.87,3002,7672458,0.38,-261.85,-261.79,-261.87,1.44,0.18,0.47,12.5,32.64,32.1,22.27
319,12/31/02,600519,-261.84,-261.87,-261.8,-261.87,1645,4200254,0.21,-261.87,-261.8,-261.87,1.43,0.18,0.4,12.59,27.97,35.97,24.58
320,1/2/03,600519,-261.86,-262.03,-261.86,-262.04,3565,8921541,0.45,-262.03,-261.86,-262.04,1.51,0.15,0.57,9.93,37.75,44.92,28.13
321,1/3/03,600519,-262.04,-262.04,-261.98,-262.08,1744,4300516,0.22,-262.04,-261.98,-262.08,1.4,0.15,0.53,10.71,37.86,49.1,31.48
322,1/6/03,600519,-262.06,-262.0,-261.99,-262.08,986,2438329,0.13,-262.0,-261.99,-262.08,1.36,0.1,0.53,7.35,38.97,52.26,35.12
323,1/7/03,600519,-262.0,-262.05,-261.98,-262.06,1451,3595101,0.18,-262.05,-261.98,-262.06,1.36,0.08,0.53,5.88,38.97,56.46,40.8
324,1/8/03,600519,-261.97,-261.91,-261.91,-262.04,1768,4438021,0.22,-261.91,-261.91,-262.04,1.45,0.15,0.53,10.34,36.55,58.34,45.22
325,1/9/03,600519,-261.91,-261.86,-261.82,-261.97,2603,6616310,0.33,-261.86,-261.82,-261.97,1.54,0.24,0.48,15.58,31.17,57.58,46.77
326,1/10/03,600519,-261.86,-261.88,-261.77,-261.91,2346,6010671,0.3,-261.88,-261.77,-261.91,1.6,0.25,0.48,15.63,30.0,53.1,49.01
327,1/13/03,600519,-261.93,-261.89,-261.86,-261.93,1404,3560912,0.18,-261.89,-261.86,-261.93,1.58,0.22,0.5,13.92,31.65,50.27,49.69
328,1/14/03,600519,-261.89,-261.67,-261.59,-261.93,9588,25012085,1.22,-261.67,-261.59,-261.93,1.81,0.49,0.45,27.07,24.86,39.61,45.94
329,1/15/03,600519,-261.64,-261.6,-261.49,-261.67,11452,30551168,1.46,-261.6,-261.49,-261.67,1.92,0.59,0.45,30.73,23.44,29.55,43.01
330,1/16/03,600519,-261.57,-261.51,-261.5,-261.61,7359,19870062,0.94,-261.51,-261.5,-261.61,1.83,0.59,0.26,32.24,14.21,26.71,42.53
331,1/17/03,600519,-261.49,-261.6,-261.49,-261.61,3795,10187340,0.48,-261.6,-261.49,-261.61,1.85,0.6,0.24,32.43,12.97,28.3,42.94
332,1/20/03,600519,-261.62,-261.63,-261.62,-261.69,2071,5466246,0.26,-261.63,-261.62,-261.69,1.86,0.6,0.31,32.26,16.67,28.36,40.73
333,1/21/03,600519,-261.63,-261.63,-261.53,-261.64,4787,12816356,0.61,-261.63,-261.53,-261.64,1.9,0.69,0.31,36.32,16.32,28.21,39.24
334,1/22/03,600519,-261.64,-261.68,-261.64,-261.69,1633,4309306,0.21,-261.68,-261.64,-261.69,1.78,0.69,0.19,38.76,10.67,36.97,38.29
335,1/23/03,600519,-261.69,-261.68,-261.64,-261.69,2167,5719869,0.28,-261.68,-261.64,-261.69,1.73,0.69,0.15,39.88,8.67,45.44,37.5
336,1/24/03,600519,-261.69,-261.66,-261.65,-261.69,2441,6438339,0.31,-261.66,-261.65,-261.69,1.68,0.69,0.15,41.07,8.93,49.69,38.2
337,1/27/03,600519,-261.68,-261.57,-261.55,-261.68,3956,10571327,0.5,-261.57,-261.55,-261.68,1.73,0.78,0.15,45.09,8.67,53.83,41.07
338,1/28/03,600519,-261.58,-261.57,-261.53,-261.6,3495,9383544,0.44,-261.57,-261.53,-261.6,1.66,0.73,0.15,43.98,9.04,59.51,43.93
339,1/29/03,600519,-261.57,-261.56,-261.53,-261.59,3302,8889672,0.42,-261.56,-261.53,-261.59,1.57,0.64,0.15,40.76,9.55,63.51,45.86
340,2/10/03,600519,-261.56,-261.62,-261.56,-261.64,1694,4508037,0.22,-261.62,-261.56,-261.64,1.51,0.59,0.2,39.07,13.25,62.27,49.62
341,2/11/03,600519,-261.67,-261.61,-261.6,-261.67,822,2174401,0.1,-261.61,-261.6,-261.67,1.51,0.59,0.21,39.07,13.91,59.47,52.46
342,2/12/03,600519,-261.6,-261.56,-261.54,-261.64,1477,3959442,0.19,-261.56,-261.54,-261.64,1.27,0.38,0.21,29.92,16.54,53.56,51.62
343,2/13/03,600519,-261.56,-261.61,-261.54,-261.61,2718,7302546,0.35,-261.61,-261.54,-261.61,1.16,0.28,0.21,24.14,18.1,44.65,49.24
344,2/14/03,600519,-261.62,-261.56,-261.54,-261.62,1905,5111392,0.24,-261.56,-261.54,-261.62,1.13,0.28,0.22,24.78,19.47,35.67,47.59
345,2/17/03,600519,-261.6,-261.63,-261.55,-261.64,1568,4181515,0.2,-261.63,-261.55,-261.64,1.1,0.27,0.24,24.55,21.82,26.31,44.91
346,2/18/03,600519,-261.64,-261.64,-261.62,-261.66,1048,2772836,0.13,-261.64,-261.62,-261.66,1.05,0.27,0.18,25.71,17.14,21.41,41.84
347,2/19/03,600519,-261.64,-261.62,-261.62,-261.65,1030,2732606,0.13,-261.62,-261.62,-261.65,0.97,0.18,0.18,18.56,18.56,13.5,36.48
