,Date,code,Open,Close,High,Low,Vol,VoT,振幅,涨跌幅,涨跌额,exchange,CLOSE,HIGH,LOW,MTR,DMP,DMM,PDI,MDI,ADX,ADXR
1399,2007-09-19,600519,145.1,141.5,145.5,139.77,29013,410862934.0,3.91,-3.39,-4.97,0.71,141.5,145.5,139.77,81.75,18.26,27.23,22.34,33.31,19.83,22.61
1400,2007-09-20,600519,141.72,145.03,145.85,141.72,12903,185888065.0,2.92,2.49,3.53,0.32,145.03,145.85,141.72,80.0,14.3,27.23,17.87,34.04,19.44,21.93
1401,2007-09-21,600519,145.06,144.85,145.49,141.8,12788,183153720.0,2.54,-0.12,-0.18,0.31,144.85,145.49,141.8,79.79,11.0,27.23,13.79,34.13,20.44,22.05
1402,2007-09-24,600519,144.0,141.5,145.8,140.51,31705,450160399.0,3.65,-2.31,-3.35,0.78,141.5,145.8,140.51,76.26,11.0,20.02,14.42,26.25,22.61,21.41
1403,2007-09-25,600519,141.46,140.91,143.3,138.58,30250,424466923.0,3.34,-0.42,-0.59,0.74,140.91,143.3,138.58,74.61,11.0,19.53,14.74,26.18,26.65,22.36
1404,2007-09-26,600519,139.01,145.68,147.5,139.01,30960,450482553.0,6.03,3.39,4.77,0.76,145.68,147.5,139.01,80.0,15.2,19.53,19.0,24.41,27.13,23.13
1405,2007-09-27,600519,145.67,146.09,147.5,142.55,12715,185721030.0,3.4,0.28,0.41,0.31,146.09,147.5,142.55,78.86,15.2,14.53,19.27,18.43,24.22,22.03
1406,2007-09-28,600519,145.98,150.47,152.6,145.52,26937,406110739.0,4.85,3.0,4.38,0.66,150.47,152.6,145.52,81.73,20.3,10.88,24.84,13.31,24.07,21.75
1407,2007-10-08,600519,151.53,147.15,154.81,147.0,23393,349755743.0,5.19,-2.21,-3.32,0.57,147.15,154.81,147.0,85.06,20.34,10.88,23.91,12.79,22.04,21.24
1408,2007-10-09,600519,146.5,158.76,161.0,146.5,37711,587350510.0,9.85,7.89,11.61,0.92,158.76,161.0,146.5,93.89,26.53,9.21,28.26,9.81,25.27,23.94
1409,2007-10-10,600519,160.71,164.47,168.4,157.0,22651,370471299.0,7.18,3.6,5.71,0.56,164.47,168.4,157.0,101.79,33.93,9.21,33.33,9.05,30.17,28.41
1410,2007-10-11,600519,164.84,173.27,177.0,164.5,30558,530601955.0,7.6,5.35,8.8,0.75,173.27,177.0,164.5,106.05,37.03,9.21,34.92,8.68,38.12,32.62
1411,2007-10-12,600519,175.1,178.81,180.41,168.0,26009,456041256.0,7.16,3.2,5.54,0.64,178.81,180.41,168.0,111.24,37.46,9.21,33.67,8.28,47.83,36.02
1412,2007-10-15,600519,176.1,188.58,194.0,176.1,20908,388728699.0,10.01,5.46,9.77,0.51,188.58,194.0,176.1,121.82,51.05,8.33,41.91,6.84,54.78,39.43
1413,2007-10-16,600519,188.99,185.03,188.99,181.12,21094,389861626.0,4.17,-1.88,-3.55,0.52,185.03,188.99,181.12,122.99,51.05,3.22,41.51,2.62,64.42,43.23
1414,2007-10-17,600519,184.0,182.0,184.0,181.0,14708,267399495.0,1.62,-1.64,-3.03,0.36,182.0,184.0,181.0,122.67,50.7,3.34,41.33,2.72,70.95,48.11
1415,2007-10-18,600519,178.68,176.79,182.0,174.0,19954,355237068.0,4.4,-2.86,-5.21,0.49,176.79,182.0,174.0,126.98,50.7,10.34,39.93,8.14,72.42,51.29
1416,2007-10-19,600519,176.5,180.16,186.0,176.5,17729,320347389.0,5.37,1.91,3.37,0.43,180.16,186.0,176.5,131.19,54.7,9.05,41.7,6.9,74.33,56.22
1417,2007-10-22,600519,178.0,178.91,182.0,175.5,7797,139362375.0,3.61,-0.69,-1.25,0.19,178.91,182.0,175.5,132.97,54.7,8.12,41.14,6.11,76.6,62.21
1418,2007-10-23,600519,183.5,188.0,193.0,183.3,22291,420266818.0,5.42,5.08,9.09,0.55,188.0,193.0,183.3,138.57,61.5,8.12,44.38,5.86,77.39,66.09
1419,2007-10-24,600519,188.05,191.99,199.0,169.2,25469,485816458.0,15.85,2.12,3.99,0.62,191.99,199.0,169.2,163.42,61.5,22.22,37.63,13.6,70.52,67.47
1420,2007-10-25,600519,189.0,193.75,198.0,186.0,20353,394422086.0,6.25,0.92,1.76,0.5,193.75,198.0,186.0,168.34,56.4,22.22,33.5,13.2,63.16,67.05
1421,2007-10-26,600519,190.74,195.04,196.0,185.12,20010,379656727.0,5.62,0.67,1.29,0.49,195.04,196.0,185.12,171.41,54.19,23.1,31.61,13.48,58.84,65.63
1422,2007-10-29,600519,193.01,190.74,197.5,188.88,11074,212842981.0,4.42,-2.2,-4.3,0.27,190.74,197.5,188.88,165.53,49.5,23.1,29.9,13.96,52.97,63.65
1423,2007-10-30,600519,192.02,187.4,193.98,183.33,12565,233823943.0,5.58,-1.75,-3.34,0.31,187.4,193.98,183.33,164.78,42.1,28.65,25.55,17.39,43.78,60.19
1424,2007-10-31,600519,187.81,191.01,192.4,187.81,10814,206054370.0,2.45,1.93,3.61,0.27,191.01,192.4,187.81,157.25,33.5,28.65,21.3,18.22,32.3,54.84
1425,2007-11-01,600519,192.5,184.82,192.5,183.9,9620,178327384.0,4.5,-3.24,-6.19,0.24,184.82,192.5,183.9,153.44,30.09,32.56,19.61,21.22,25.14,47.83
1426,2007-11-02,600519,183.0,184.07,184.79,178.0,13836,250008018.0,3.67,-0.41,-0.75,0.34,184.07,184.79,178.0,142.36,16.5,38.46,11.59,27.02,24.55,43.85
1427,2007-11-05,600519,184.0,182.01,186.0,180.0,5279,96705832.0,3.26,-1.12,-2.06,0.13,182.01,186.0,180.0,140.49,17.71,38.46,12.61,27.38,24.0,41.42
1428,2007-11-06,600519,180.08,181.93,185.62,180.08,2459,44828815.0,3.04,-0.04,-0.08,0.06,181.93,185.62,180.08,142.0,17.71,38.34,12.47,27.0,24.08,38.52
1429,2007-11-07,600519,182.5,178.68,185.0,177.4,9086,162628670.0,4.18,-1.79,-3.25,0.22,178.68,185.0,177.4,141.6,17.71,34.02,12.51,24.03,26.16,34.97
1430,2007-11-08,600519,178.72,174.02,179.99,172.01,5723,99837136.0,4.47,-2.61,-4.66,0.14,174.02,179.99,172.01,140.08,13.71,39.41,9.79,28.13,32.93,32.61
1431,2007-11-09,600519,172.02,171.52,177.3,170.5,5127,88657729.0,3.91,-1.44,-2.5,0.13,171.52,177.3,170.5,140.38,13.71,39.92,9.77,28.44,40.41,32.78
1432,2007-11-12,600519,171.61,170.32,172.6,167.5,15224,256445671.0,2.97,-0.7,-1.2,0.37,170.32,172.6,167.5,131.39,2.71,42.92,2.06,32.67,48.44,36.5
1433,2007-11-13,600519,172.0,177.78,182.95,172.0,23911,425423638.0,6.43,4.38,7.46,0.59,177.78,182.95,172.0,114.22,13.06,28.82,11.43,25.23,48.56,36.28
1434,2007-11-14,600519,177.78,186.97,187.35,177.78,11164,203847742.0,5.38,5.17,9.19,0.27,186.97,187.35,177.78,111.79,17.46,28.82,15.62,25.78,46.51,35.3
1435,2007-11-15,600519,187.07,184.0,187.07,183.2,10558,195317064.0,2.07,-1.59,-2.97,0.26,184.0,187.07,183.2,104.78,17.46,27.94,16.66,26.67,45.11,35.63
1436,2007-11-16,600519,183.5,179.99,183.5,179.32,3716,67016964.0,2.27,-2.18,-4.01,0.09,179.99,183.5,179.32,100.84,15.96,31.82,15.83,31.55,42.57,37.75
1437,2007-11-19,600519,180.0,182.5,186.0,177.6,5397,98848664.0,4.67,1.39,2.51,0.13,182.5,186.0,177.6,98.59,18.46,26.27,18.72,26.65,37.34,38.88
1438,2007-11-20,600519,182.5,185.52,186.0,182.0,9473,174670137.0,2.19,1.65,3.02,0.23,185.52,186.0,182.0,97.59,18.46,26.27,18.92,26.92,25.56,37.0
1439,2007-11-21,600519,186.0,184.57,187.3,182.48,12411,229047999.0,2.6,-0.51,-0.95,0.3,184.57,187.3,182.48,93.81,19.76,22.36,21.06,23.84,20.32,34.44
1440,2007-11-22,600519,182.0,178.26,184.0,177.77,7727,140489848.0,3.38,-3.42,-6.31,0.19,178.26,184.0,177.77,93.79,19.76,21.17,21.07,22.57,16.8,31.66
1441,2007-11-23,600519,178.0,174.0,181.0,172.5,7692,134898312.0,4.77,-2.39,-4.26,0.19,174.0,181.0,172.5,96.29,18.55,26.44,19.26,27.46,15.88,30.49
1442,2007-11-26,600519,177.5,179.32,179.98,175.0,8656,154008451.0,2.86,3.06,5.32,0.21,179.32,179.98,175.0,96.73,18.55,26.44,19.18,27.33,13.27,27.92
1443,2007-11-27,600519,178.9,182.12,184.0,176.5,11036,199433858.0,4.18,1.56,2.8,0.27,182.12,184.0,176.5,96.63,22.57,23.76,23.36,24.59,10.79,24.06
1444,2007-11-28,600519,180.2,176.63,182.2,172.0,11406,201326440.0,5.6,-3.01,-5.49,0.28,176.63,182.2,172.0,98.85,22.57,22.87,22.83,23.14,7.99,16.77
1445,2007-11-29,600519,175.02,175.49,178.99,172.48,18463,323298143.0,3.69,-0.65,-1.14,0.45,175.49,178.99,172.48,98.56,22.57,21.36,22.9,21.67,7.42,13.87
1446,2007-11-30,600519,177.8,173.49,177.8,173.0,14273,248057710.0,2.74,-1.14,-2.0,0.35,173.49,177.8,173.0,98.26,22.57,18.36,22.97,18.69,8.56,12.68
1447,2007-12-03,600519,172.53,174.12,175.0,172.5,8516,147689836.0,1.44,0.36,0.63,0.21,174.12,175.0,172.5,88.13,12.22,18.86,13.87,21.4,9.2,12.54
1448,2007-12-04,600519,174.5,176.5,178.5,174.5,9010,158913696.0,2.3,1.37,2.38,0.22,176.5,178.5,174.5,82.94,11.32,18.86,13.65,22.74,10.44,11.85
1449,2007-12-05,600519,176.6,183.01,185.0,176.6,9930,180611804.0,4.76,3.69,6.51,0.24,183.01,185.0,176.6,87.57,17.82,18.86,20.35,21.54,10.48,10.63
1450,2007-12-06,600519,184.97,184.38,184.97,181.5,5274,96863844.0,1.9,0.75,1.37,0.13,184.38,184.97,181.5,86.36,17.82,14.98,20.63,17.35,11.81,9.9
1451,2007-12-07,600519,184.89,193.04,194.0,184.89,11615,222166859.0,4.94,4.7,8.66,0.28,193.04,194.0,184.89,87.58,24.35,14.98,27.8,17.1,15.33,11.37
1452,2007-12-11,600519,199.0,201.72,206.2,198.5,29702,596580876.0,3.99,4.5,8.68,0.73,201.72,206.2,198.5,96.74,36.55,14.98,37.78,15.48,20.59,14.57
1453,2007-12-12,600519,201.4,201.8,206.2,199.96,25282,511973884.0,3.09,0.04,0.08,0.62,201.8,206.2,199.96,98.16,35.25,14.98,35.91,15.26,23.75,16.47
1454,2007-12-13,600519,200.0,200.49,203.5,197.0,17437,349075780.0,3.22,-0.65,-1.31,0.43,200.49,203.5,197.0,97.86,35.25,13.23,36.02,13.52,27.16,18.8
1455,2007-12-14,600519,199.0,216.0,217.88,197.03,16003,331667409.0,10.4,7.74,15.51,0.39,216.0,217.88,197.03,110.21,49.63,7.96,45.03,7.22,38.75,24.61
1456,2007-12-17,600519,215.1,211.0,225.0,207.0,17451,373879346.0,8.33,-2.31,-5.0,0.43,211.0,225.0,207.0,122.23,56.75,7.96,46.43,6.51,49.87,30.84
1457,2007-12-18,600519,207.1,200.99,207.11,198.01,18508,372844742.0,4.31,-4.74,-10.01,0.45,200.99,207.11,198.01,127.72,52.73,16.95,41.29,13.27,54.46,34.89
1458,2007-12-19,600519,203.8,202.95,205.9,196.99,13934,278674107.0,4.43,0.98,1.96,0.34,202.95,205.9,196.99,126.43,52.73,13.47,41.71,10.65,57.36,38.98
1459,2007-12-20,600519,205.8,203.78,206.24,200.05,6903,140714576.0,3.05,0.41,0.83,0.17,203.78,206.24,200.05,126.11,53.07,13.47,42.08,10.68,60.56,42.15
1460,2007-12-21,600519,204.0,211.03,212.4,204.0,9516,198189104.0,4.12,3.56,7.25,0.23,211.03,212.4,204.0,129.93,59.23,13.47,45.59,10.37,63.48,45.32
1461,2007-12-24,600519,215.88,209.38,215.95,208.98,21204,449776303.0,3.3,-0.78,-1.65,0.52,209.38,215.95,208.98,134.4,62.78,12.97,46.71,9.65,62.38,50.56
1462,2007-12-25,600519,209.38,216.5,218.38,209.38,17157,368772023.0,4.3,3.4,7.12,0.42,216.5,218.38,209.38,139.02,61.71,12.97,44.39,9.33,60.69,55.28
1463,2007-12-26,600519,215.98,222.01,223.5,215.05,14594,322367541.0,3.9,2.55,5.51,0.36,222.01,223.5,215.05,138.97,60.33,12.97,43.41,9.33,62.9,58.68
1464,2007-12-27,600519,222.0,224.85,225.3,217.2,21907,485898989.0,3.65,1.28,2.84,0.54,224.85,225.3,217.2,143.6,62.13,12.97,43.27,9.03,63.92,60.64
1465,2007-12-28,600519,221.6,230.0,230.1,217.77,26628,600445954.0,5.48,2.29,5.15,0.65,230.0,230.1,217.77,146.31,57.9,12.97,39.57,8.86,64.57,62.56
1466,2008-01-02,600519,227.0,222.02,228.94,221.0,19086,428486871.0,3.45,-3.47,-7.98,0.47,222.02,228.94,221.0,142.15,45.7,12.97,32.15,9.12,63.38,63.43
1467,2008-01-03,600519,222.3,214.15,227.0,211.78,29799,638361163.0,6.86,-3.54,-7.87,0.73,214.15,227.0,211.78,151.13,45.7,22.19,30.24,14.68,58.19,60.28
1468,2008-01-04,600519,212.0,215.24,216.08,208.0,33304,704732968.0,3.77,0.51,1.09,0.82,215.24,216.08,208.0,152.71,45.7,23.01,29.93,15.07,52.82,56.75
1469,2008-01-07,600519,215.49,212.33,219.0,209.96,30409,646078990.0,4.2,-1.35,-2.91,0.75,212.33,219.0,209.96,140.9,34.24,23.01,24.3,16.33,45.32,54.11
1470,2008-01-08,600519,211.0,215.03,217.59,208.6,32218,682166585.0,4.23,1.27,2.7,0.79,215.03,217.59,208.6,131.89,27.12,24.37,20.56,18.48,35.3,49.61
1471,2008-01-09,600519,211.88,215.04,216.96,211.88,12010,256589157.0,2.36,0.0,0.01,0.29,215.04,216.96,211.88,123.98,27.12,15.38,21.87,12.41,29.34,46.95
1472,2008-01-10,600519,216.0,217.08,219.56,213.4,20827,450693940.0,2.86,0.95,2.04,0.51,217.08,219.56,213.4,121.23,29.72,14.36,24.52,11.85,25.85,44.61
1473,2008-01-11,600519,218.0,216.02,219.85,212.0,19811,425014224.0,3.62,-0.49,-1.06,0.49,216.02,219.85,212.0,122.89,29.38,15.76,23.91,12.82,25.1,41.65
1474,2008-01-14,600519,225.0,224.12,228.6,218.5,42925,959882221.0,4.68,3.75,8.1,1.05,224.12,228.6,218.5,126.85,31.97,15.76,25.2,12.42,25.26,39.04
1475,2008-01-15,600519,224.4,228.36,230.55,224.4,21303,486145572.0,2.74,1.89,4.24,0.52,228.36,230.55,224.4,126.31,30.37,15.76,24.04,12.48,27.27,36.29
1476,2008-01-16,600519,226.8,222.84,227.0,222.0,22419,502236876.0,2.19,-2.42,-5.52,0.55,222.84,227.0,222.0,123.67,27.94,18.16,22.59,14.68,29.92,32.61
1477,2008-01-17,600519,223.49,218.0,223.5,216.0,31614,697313171.0,3.37,-2.17,-4.84,0.77,218.0,223.5,216.0,122.72,22.82,24.16,18.6,19.69,25.79,27.56
1478,2008-01-18,600519,218.06,214.97,219.5,213.0,20417,441871091.0,2.98,-1.39,-3.03,0.5,214.97,219.5,213.0,121.12,21.02,27.16,17.35,22.42,22.1,23.97
1479,2008-01-21,600519,215.45,211.01,217.28,207.0,24987,531115484.0,4.78,-1.84,-3.96,0.61,211.01,217.28,207.0,119.07,16.22,33.16,13.62,27.85,22.79,23.95
1480,2008-01-22,600519,206.98,210.53,219.95,201.0,44909,949589574.0,8.98,-0.23,-0.48,1.1,210.53,219.95,201.0,129.02,16.22,39.16,12.57,30.35,24.04,24.65
1481,2008-01-23,600519,214.1,220.12,220.3,212.64,23146,502720215.0,3.64,4.56,9.59,0.57,220.12,220.3,212.64,123.57,16.57,29.94,13.41,24.23,23.55,25.41
1482,2008-01-24,600519,222.0,222.0,224.3,217.0,18486,408534678.0,3.32,0.85,1.88,0.45,222.0,224.3,217.0,122.79,20.57,26.16,16.75,21.3,22.01,25.96
1483,2008-01-25,600519,221.9,218.89,225.5,216.0,17993,397838438.0,4.28,-1.4,-3.11,0.44,218.89,225.5,216.0,123.25,18.85,26.16,15.29,21.23,24.24,25.01
1484,2008-01-28,600519,215.5,214.79,220.0,208.9,14170,303150636.0,5.07,-1.87,-4.1,0.35,214.79,220.0,208.9,125.36,18.85,31.9,15.04,25.45,26.4,24.25
1485,2008-01-29,600519,214.85,215.46,218.0,213.0,10107,217278903.0,2.33,0.31,0.67,0.25,215.46,218.0,213.0,125.28,18.85,31.9,15.05,25.46,24.97,23.88
1486,2008-01-30,600519,217.0,214.76,217.0,206.2,29332,621090086.0,5.01,-0.32,-0.7,0.72,214.76,217.0,206.2,129.92,16.25,38.7,12.51,29.79,24.87,24.45
1487,2008-01-31,600519,210.99,206.03,213.0,206.0,13905,289075904.0,3.26,-4.07,-8.73,0.34,206.03,213.0,206.0,130.83,16.25,37.5,12.42,28.66,26.67,25.11
1488,2008-02-01,600519,204.99,202.51,204.99,198.9,21467,431423198.0,2.96,-1.71,-3.52,0.53,202.51,204.99,198.9,125.38,7.5,44.6,5.98,35.57,36.54,29.28
1489,2008-02-04,600519,204.61,211.98,214.65,204.0,29546,617972158.0,5.26,4.68,9.47,0.72,211.98,214.65,204.0,131.09,15.21,44.6,11.6,34.02,42.03,33.13
1490,2008-02-05,600519,212.0,209.38,212.0,208.0,8478,177590097.0,1.89,-1.23,-2.6,0.21,209.38,212.0,208.0,128.73,15.21,42.2,11.82,32.78,45.58,35.99
1491,2008-02-13,600519,208.0,203.0,208.0,202.0,4972,101444765.0,2.87,-3.05,-6.38,0.12,203.0,208.0,202.0,128.61,15.21,42.2,11.83,32.81,49.13,37.05
1492,2008-02-14,600519,205.0,203.11,205.9,202.1,7556,153806138.0,1.87,0.05,0.11,0.19,203.11,205.9,202.1,125.91,15.21,39.2,12.08,31.13,49.67,37.27
1493,2008-02-15,600519,202.97,201.08,203.0,198.0,12811,256163700.0,2.46,-1.0,-2.03,0.31,201.08,203.0,198.0,120.74,15.21,37.3,12.6,30.89,50.09,38.38
1494,2008-02-18,600519,201.8,206.96,207.1,201.8,12577,257765662.0,2.64,2.92,5.88,0.31,206.96,207.1,201.8,107.81,19.31,31.3,17.91,29.03,42.17,39.36
1495,2008-02-19,600519,206.95,206.99,208.0,203.0,7287,149403801.0,2.42,0.01,0.03,0.18,206.99,208.0,203.0,103.04,19.86,31.3,19.27,30.38,37.71,39.87
1496,2008-02-20,600519,207.0,206.1,209.9,205.15,9701,200650696.0,2.29,-0.43,-0.89,0.24,206.1,209.9,205.15,100.49,17.76,31.3,17.67,31.15,34.47,40.02
1497,2008-02-21,600519,208.5,205.44,208.89,204.8,12204,250662269.0,1.98,-0.32,-0.66,0.3,205.44,208.89,204.8,95.08,16.56,31.65,17.42,33.29,31.85,40.49
1498,2008-02-22,600519,205.01,200.6,206.47,197.0,19422,391675409.0,4.61,-2.36,-4.84,0.48,200.6,206.47,197.0,93.45,16.56,32.35,17.72,34.62,29.88,39.78
1499,2008-02-25,600519,199.9,196.86,200.0,196.0,11218,222633128.0,1.99,-1.86,-3.74,0.27,196.86,200.0,196.0,93.05,16.56,33.35,17.8,35.84,28.48,39.28
1500,2008-02-26,600519,198.0,187.8,200.35,185.9,35143,669275552.0,7.34,-4.6,-9.06,0.86,187.8,200.35,185.9,96.7,16.56,36.65,17.13,37.9,30.82,36.5
1501,2008-02-27,600519,187.0,192.18,195.0,183.2,12116,231597749.0,6.28,2.33,4.38,0.3,192.18,195.0,183.2,99.74,16.56,39.15,16.6,39.25,33.85,35.78
1502,2008-02-28,600519,192.19,190.0,194.0,188.02,7226,137808743.0,3.11,-1.13,-2.18,0.18,190.0,194.0,188.02,98.59,16.56,32.05,16.8,32.51,34.57,34.52
1503,2008-02-29,600519,190.5,195.0,195.98,188.1,7114,137296143.0,4.15,2.63,5.0,0.17,195.0,195.98,188.1,94.33,8.88,32.05,9.41,33.98,38.78,35.32
1504,2008-03-03,600519,204.1,214.5,214.5,204.1,17783,380241620.0,5.33,10.0,19.5,0.44,214.5,214.5,204.1,109.83,27.4,32.05,24.95,29.18,34.71,32.3
1505,2008-03-04,600519,225.82,220.93,228.9,217.05,37898,847885908.0,5.52,3.0,6.43,0.93,220.93,228.9,217.05,116.85,41.8,26.05,35.77,22.29,32.97,30.72
1506,2008-03-05,600519,220.91,220.67,226.1,217.5,14039,310232368.0,3.89,-0.12,-0.26,0.34,220.67,226.1,217.5,121.65,41.8,26.05,34.36,21.41,30.55,30.68
1507,2008-03-06,600519,220.68,217.02,224.0,216.8,8197,180277491.0,3.26,-1.65,-3.65,0.2,217.02,224.0,216.8,123.74,41.8,22.65,33.78,18.3,28.74,31.3
1508,2008-03-07,600519,216.25,213.17,216.51,209.1,14896,315047844.0,3.41,-1.77,-3.85,0.37,213.17,216.51,209.1,125.64,37.7,30.35,30.01,24.16,25.23,29.9
1509,2008-03-10,600519,210.0,209.59,215.02,207.2,10673,223726599.0,3.67,-1.68,-3.58,0.26,209.59,215.02,207.2,128.46,36.8,32.25,28.65,25.11,16.89,27.84
1510,2008-03-11,600519,207.5,214.78,216.5,206.05,11377,241463106.0,4.99,2.48,5.19,0.28,214.78,216.5,206.05,134.16,36.38,32.25,27.12,24.04,16.59,25.65
1511,2008-03-12,600519,217.99,212.25,218.78,208.36,6120,130239209.0,4.85,-1.18,-2.53,0.15,212.25,218.78,208.36,140.49,38.66,31.9,27.52,22.71,14.32,23.64
1512,2008-03-13,600519,198.11,212.7,215.0,191.04,16690,344992828.0,11.29,0.21,0.45,0.41,212.7,215.0,191.04,154.98,38.66,41.42,24.95,26.73,11.02,20.78
1513,2008-03-14,600519,209.8,205.04,209.8,203.99,11858,244698923.0,2.73,-3.6,-7.66,0.29,205.04,209.8,203.99,159.09,38.66,40.42,24.3,25.41,6.44,17.59
1514,2008-03-17,600519,200.03,200.71,203.98,198.5,17189,344059102.0,2.67,-2.11,-4.33,0.42,200.71,203.98,198.5,151.18,38.66,35.81,25.57,23.69,5.28,15.25
1515,2008-03-18,600519,196.84,189.54,200.0,186.0,30225,577180431.0,6.98,-5.57,-11.17,0.74,189.54,200.0,186.0,154.09,38.66,45.61,25.09,29.6,5.56,11.22
1516,2008-03-19,600519,189.01,191.08,195.0,188.11,18579,355372038.0,3.64,0.81,1.54,0.46,191.08,195.0,188.11,155.0,38.66,45.61,24.94,29.43,5.93,11.26
1517,2008-03-20,600519,189.9,192.94,196.0,179.5,14756,275079993.0,8.64,0.97,1.86,0.36,192.94,196.0,179.5,163.62,36.68,54.22,22.42,33.14,7.55,10.93
1518,2008-03-21,600519,194.3,193.68,197.0,191.2,3999,77823413.0,3.01,0.38,0.74,0.1,193.68,197.0,191.2,149.92,19.16,54.22,12.78,36.17,14.94,12.98
1519,2008-03-24,600519,194.0,192.31,196.36,189.6,9357,179280128.0,3.49,-0.71,-1.37,0.23,192.31,196.36,189.6,142.28,4.76,55.82,3.35,39.23,28.61,17.53
1520,2008-03-25,600519,188.0,186.96,191.98,186.0,11288,211875344.0,3.11,-2.78,-5.35,0.28,186.96,191.98,186.0,139.99,4.76,59.42,3.4,42.45,42.17,23.73
1521,2008-03-26,600519,187.5,185.49,190.0,183.0,4475,83590677.0,3.74,-0.79,-1.47,0.11,185.49,190.0,183.0,139.79,4.76,61.72,3.41,44.15,55.08,30.32
1522,2008-03-27,600519,181.0,181.06,187.98,180.9,18925,344830534.0,3.82,-2.39,-4.43,0.46,181.06,187.98,180.9,138.95,4.76,56.12,3.43,40.39,67.76,36.85
1523,2008-03-28,600519,181.5,186.58,187.6,180.0,6716,123097898.0,4.2,3.05,5.52,0.16,186.58,187.6,180.0,138.73,4.76,55.12,3.43,39.73,78.56,43.06
1524,2008-03-31,600519,185.8,187.71,189.5,183.0,15021,281358730.0,3.48,0.61,1.13,0.37,187.71,189.5,183.0,134.78,5.18,55.12,3.84,40.9,84.4,49.67
1525,2008-04-01,600519,189.5,184.65,189.5,182.0,13679,252613478.0,4.0,-1.63,-3.06,0.34,184.65,189.5,182.0,131.86,2.9,56.12,2.2,42.56,85.38,57.0
1526,2008-04-02,600519,184.0,182.58,189.0,172.01,16431,298960718.0,9.2,-1.12,-2.07,0.4,182.58,189.0,172.01,124.89,2.9,48.79,2.32,39.07,85.99,64.08
1527,2008-04-03,600519,179.0,178.01,182.0,175.0,13420,237997145.0,3.83,-2.5,-4.57,0.33,178.01,182.0,175.0,123.76,2.9,48.79,2.34,39.42,86.5,70.79
1528,2008-04-07,600519,177.0,184.78,185.5,175.0,21969,394870541.0,5.9,3.8,6.77,0.54,184.78,185.5,175.0,127.72,6.4,43.3,5.01,33.9,84.82,76.29
1529,2008-04-08,600519,184.5,191.53,193.0,182.0,13058,247291459.0,5.95,3.65,6.75,0.32,191.53,193.0,182.0,124.01,13.9,30.8,11.21,24.84,77.1,77.83
1530,2008-04-09,600519,188.7,183.45,190.0,182.85,12507,234604519.0,3.73,-4.22,-8.08,0.31,183.45,190.0,182.85,125.8,13.9,30.8,11.05,24.48,69.6,77.0
1531,2008-04-10,600519,182.0,178.39,183.0,175.9,20410,365825520.0,3.87,-2.76,-5.06,0.5,178.39,183.0,175.9,116.85,13.9,29.14,11.9,24.94,60.47,72.93
1532,2008-04-11,600519,178.5,175.65,179.0,175.0,23958,424169970.0,2.24,-1.54,-2.74,0.59,175.65,179.0,175.0,115.05,12.9,30.04,11.21,26.11,52.33,69.16
1533,2008-04-14,600519,174.98,168.09,174.98,167.68,21684,369038598.0,4.16,-4.3,-7.56,0.53,168.09,174.98,167.68,116.26,12.9,35.76,11.1,30.76,45.36,65.93
1534,2008-04-15,600519,167.0,168.38,168.5,161.5,20148,330691480.0,4.16,0.17,0.29,0.49,168.38,168.5,161.5,116.95,12.9,38.34,11.03,32.78,41.26,63.04
1535,2008-04-16,600519,168.0,169.12,173.0,164.06,15639,265734673.0,5.31,0.44,0.74,0.38,169.12,173.0,164.06,118.89,17.4,35.34,14.64,29.72,40.63,58.87
1536,2008-04-17,600519,170.5,169.12,174.0,166.1,10401,176634095.0,4.67,0.0,0.0,0.25,169.12,174.0,166.1,119.71,18.4,33.24,15.37,27.77,39.12,54.36
1537,2008-04-18,600519,166.65,170.06,172.5,164.0,13768,229547374.0,5.03,0.56,0.94,0.34,170.06,172.5,164.0,120.61,18.4,34.44,15.26,28.55,38.28,49.37
1538,2008-04-21,600519,180.0,171.54,183.0,166.02,14523,250079531.0,9.98,0.87,1.48,0.36,171.54,183.0,166.02,131.09,27.0,34.44,20.6,26.27,33.64,42.98
1539,2008-04-22,600519,166.0,165.2,172.0,155.0,22129,359871902.0,9.91,-3.7,-6.34,0.54,165.2,172.0,155.0,140.59,27.0,44.46,19.2,31.62,29.88,37.62
1540,2008-04-23,600519,161.4,171.02,173.0,157.0,12670,211089327.0,9.69,3.52,5.82,0.31,171.02,173.0,157.0,139.6,28.0,34.47,20.06,24.69,23.33,32.3
1541,2008-04-24,600519,183.0,185.97,188.12,177.0,39322,718031257.0,6.5,8.74,14.95,0.96,185.97,188.12,177.0,149.12,43.12,34.47,28.92,23.12,19.52,30.08
1542,2008-04-25,600519,184.0,177.82,184.0,177.8,23845,429087518.0,3.33,-4.38,-8.15,0.58,177.82,184.0,177.8,146.79,39.62,34.47,26.99,23.48,15.89,27.51
1543,2008-04-28,600519,175.99,176.6,177.47,170.17,12772,220439148.0,4.11,-0.69,-1.22,0.31,176.6,177.47,170.17,143.44,32.12,42.1,22.39,29.35,13.07,25.67
1544,2008-04-29,600519,172.01,176.57,177.77,172.01,6149,107374297.0,3.26,-0.02,-0.03,0.15,176.57,177.77,172.01,140.52,32.42,42.1,23.07,29.96,13.22,23.43
