,Date,code,Open,Close,High,Low,Vol,VoT,振幅,涨跌幅,涨跌额,exchange,CLOSE,HIGH,LOW,CCI
197,2002-07-03,600519,36.75,36.66,36.85,36.5,5333,19520104.0,0.95,-0.24,-0.09,0.75,36.66,36.85,36.5,43.35
198,2002-07-04,600519,36.68,36.07,36.7,36.0,6670,24199148.0,1.91,-1.61,-0.59,0.93,36.07,36.7,36.0,12.78
199,2002-07-05,600519,36.06,36.16,36.18,36.0,6816,24596151.0,0.5,0.25,0.09,0.95,36.16,36.18,36.0,-3.17
200,2002-07-08,600519,36.18,36.17,36.46,36.1,3193,11563090.0,1.0,0.03,0.01,0.45,36.17,36.46,36.1,-3.03
201,2002-07-09,600519,36.18,36.12,36.24,36.03,3523,12721871.0,0.58,-0.14,-0.05,0.49,36.12,36.24,36.03,-23.1
202,2002-07-10,600519,36.12,35.72,36.24,35.65,4623,16561215.0,1.63,-1.11,-0.4,0.65,35.72,36.24,35.65,-63.14
203,2002-07-11,600519,35.63,35.93,36.25,35.63,2358,8471292.0,1.74,0.59,0.21,0.33,35.93,36.25,35.63,-72.98
204,2002-07-12,600519,35.99,36.03,36.18,35.8,1588,5724883.0,1.06,0.28,0.1,0.22,36.03,36.18,35.8,-77.14
205,2002-07-15,600519,36.01,35.91,36.16,35.9,1309,4708941.0,0.72,-0.33,-0.12,0.18,35.91,36.16,35.9,-71.53
206,2002-07-16,600519,35.68,35.9,36.13,35.68,2316,8339593.0,1.25,-0.03,-0.01,0.32,35.9,36.13,35.68,-78.11
207,2002-07-17,600519,35.95,35.9,36.0,35.65,1342,4803760.0,0.97,0.0,0.0,0.19,35.9,36.0,35.65,-82.01
208,2002-07-18,600519,36.05,36.24,36.49,36.0,5894,21394400.0,1.36,0.95,0.34,0.82,36.24,36.49,36.0,8.19
209,2002-07-19,600519,36.37,36.39,36.46,36.26,2517,9151205.0,0.55,0.41,0.15,0.35,36.39,36.46,36.26,63.72
210,2002-07-22,600519,36.68,36.4,36.7,36.33,6104,22267992.0,1.02,0.03,0.01,0.85,36.4,36.7,36.33,111.63
211,2002-07-23,600519,36.45,36.25,36.45,36.01,2902,10500988.0,1.21,-0.41,-0.15,0.41,36.25,36.45,36.01,49.2
212,2002-07-24,600519,36.3,36.4,36.49,36.1,4664,16952456.0,1.08,0.41,0.15,0.65,36.4,36.49,36.1,82.46
213,2002-07-25,600519,32.61,32.31,32.81,32.11,1700,5497155.0,1.92,-11.24,-4.09,0.22,32.31,32.81,32.11,-465.77
214,2002-07-26,600519,32.5,32.13,32.5,32.07,1558,5017641.0,1.33,-0.56,-0.18,0.2,32.13,32.5,32.07,-239.68
215,2002-07-29,600519,32.2,31.69,32.28,31.58,2557,8122111.0,2.18,-1.37,-0.44,0.33,31.69,32.28,31.58,-171.33
216,2002-07-30,600519,31.68,31.52,31.75,31.48,3446,10878707.0,0.85,-0.54,-0.17,0.44,31.52,31.75,31.48,-133.97
217,2002-07-31,600519,31.52,31.32,31.7,31.25,2580,8116149.0,1.43,-0.63,-0.2,0.33,31.32,31.7,31.25,-109.59
218,2002-08-01,600519,31.28,31.24,31.49,31.15,2001,6261720.0,1.09,-0.26,-0.08,0.25,31.24,31.49,31.15,-93.5
219,2002-08-02,600519,31.3,31.43,31.78,31.05,1254,3927364.0,2.34,0.61,0.19,0.16,31.43,31.78,31.05,-76.38
220,2002-08-05,600519,31.44,31.32,31.5,31.25,1078,3381000.0,0.8,-0.35,-0.11,0.14,31.32,31.5,31.25,-68.48
221,2002-08-06,600519,31.32,31.42,31.58,31.22,2092,6575058.0,1.15,0.32,0.1,0.27,31.42,31.58,31.22,-59.86
222,2002-08-07,600519,31.43,31.42,31.5,31.35,1356,4259610.0,0.48,0.0,0.0,0.17,31.42,31.5,31.35,-54.17
223,2002-08-08,600519,31.42,31.29,31.57,31.2,1265,3969885.0,1.18,-0.41,-0.13,0.16,31.29,31.57,31.2,-53.32
224,2002-08-09,600519,31.21,30.98,31.35,30.94,2490,7741685.0,1.31,-0.99,-0.31,0.32,30.98,31.35,30.94,-65.28
225,2002-08-12,600519,30.8,30.6,30.88,30.6,2251,6900600.0,0.9,-1.23,-0.38,0.29,30.6,30.88,30.6,-99.15
226,2002-08-13,600519,30.7,30.6,30.7,30.4,1704,5204223.0,0.98,0.0,0.0,0.22,30.6,30.7,30.4,-173.89
227,2002-08-14,600519,30.98,30.98,30.98,30.6,2472,7621220.0,1.24,1.24,0.38,0.31,30.98,30.98,30.6,-103.43
228,2002-08-15,600519,30.98,30.76,30.98,30.75,1260,3886298.0,0.74,-0.71,-0.22,0.16,30.76,30.98,30.75,-88.12
229,2002-08-16,600519,30.5,30.8,30.87,30.3,2241,6857222.0,1.85,0.13,0.04,0.28,30.8,30.87,30.3,-104.96
230,2002-08-19,600519,30.79,30.66,30.9,30.61,1109,3407937.0,0.94,-0.45,-0.14,0.14,30.66,30.9,30.61,-77.17
231,2002-08-20,600519,30.59,30.9,30.99,30.59,2372,7316845.0,1.3,0.78,0.24,0.3,30.9,30.99,30.59,-46.42
232,2002-08-21,600519,31.0,30.9,31.0,30.77,1695,5229829.0,0.74,0.0,0.0,0.22,30.9,31.0,30.77,-27.01
233,2002-08-22,600519,31.0,31.18,31.37,30.9,4220,13173485.0,1.52,0.91,0.28,0.54,31.18,31.37,30.9,40.92
234,2002-08-23,600519,31.15,31.23,31.35,31.15,2431,7592485.0,0.64,0.16,0.05,0.31,31.23,31.35,31.15,68.81
235,2002-08-26,600519,31.15,30.73,31.15,30.69,2631,8109133.0,1.47,-1.6,-0.5,0.33,30.73,31.15,30.69,-24.84
236,2002-08-27,600519,30.73,30.85,30.9,30.6,2584,7938100.0,0.98,0.39,0.12,0.33,30.85,30.9,30.6,-40.99
237,2002-08-28,600519,30.89,30.55,31.12,30.5,3765,11550000.0,2.01,-0.97,-0.3,0.48,30.55,31.12,30.5,-59.32
238,2002-08-29,600519,30.55,30.49,30.68,30.45,2899,8846652.0,0.75,-0.2,-0.06,0.37,30.49,30.68,30.45,-128.24
239,2002-08-30,600519,30.56,30.47,30.56,30.42,1887,5751168.0,0.46,-0.07,-0.02,0.24,30.47,30.56,30.42,-133.74
240,2002-09-02,600519,30.45,30.4,30.5,30.35,2341,7119903.0,0.49,-0.23,-0.07,0.3,30.4,30.5,30.35,-147.58
241,2002-09-03,600519,30.4,30.63,30.88,30.4,2277,6981608.0,1.58,0.76,0.23,0.29,30.63,30.88,30.4,-51.3
242,2002-09-04,600519,30.63,30.59,30.79,30.42,1789,5457397.0,1.21,-0.13,-0.04,0.23,30.59,30.79,30.42,-57.39
243,2002-09-05,600519,30.52,30.3,30.52,30.3,2894,8795149.0,0.72,-0.95,-0.29,0.37,30.3,30.52,30.3,-123.17
244,2002-09-06,600519,30.35,30.35,30.46,30.2,1860,5634774.0,0.86,0.17,0.05,0.24,30.35,30.46,30.2,-111.16
245,2002-09-09,600519,30.3,30.07,30.35,30.02,2614,7873842.0,1.09,-0.92,-0.28,0.33,30.07,30.35,30.02,-138.73
246,2002-09-10,600519,30.0,29.6,30.1,29.48,8057,23941530.0,2.06,-1.56,-0.47,1.02,29.6,30.1,29.48,-198.88
247,2002-09-11,600519,29.46,29.1,29.6,28.6,9845,28552916.0,3.38,-1.69,-0.5,1.25,29.1,29.6,28.6,-251.87
248,2002-09-12,600519,29.0,29.07,29.25,28.77,1717,4984486.0,1.65,-0.1,-0.03,0.22,29.07,29.25,28.77,-188.26
249,2002-09-13,600519,29.01,29.16,29.18,28.92,1072,3119148.0,0.89,0.31,0.09,0.14,29.16,29.18,28.92,-135.88
250,2002-09-16,600519,29.11,28.7,29.17,28.69,3924,11280816.0,1.65,-1.58,-0.46,0.5,28.7,29.17,28.69,-127.15
251,2002-09-17,600519,28.75,28.9,29.08,28.62,2613,7538521.0,1.6,0.7,0.2,0.33,28.9,29.08,28.62,-102.72
252,2002-09-18,600519,28.99,28.87,28.99,28.73,1616,4660761.0,0.9,-0.1,-0.03,0.21,28.87,28.99,28.73,-87.56
253,2002-09-19,600519,28.8,29.0,29.15,28.57,3650,10478770.0,2.01,0.45,0.13,0.46,29.0,29.15,28.57,-71.7
254,2002-09-20,600519,28.97,28.73,28.97,28.67,1373,3949578.0,1.03,-0.93,-0.27,0.17,28.73,28.97,28.67,-72.99
255,2002-09-23,600519,28.68,28.43,28.73,28.4,2121,6061634.0,1.15,-1.04,-0.3,0.27,28.43,28.73,28.4,-91.84
256,2002-09-24,600519,28.4,27.98,28.43,27.9,7149,20063143.0,1.86,-1.58,-0.45,0.91,27.98,28.43,27.9,-133.45
257,2002-09-25,600519,27.98,28.3,28.55,27.98,3557,10075783.0,2.04,1.14,0.32,0.45,28.3,28.55,27.98,-112.51
258,2002-09-26,600519,28.36,28.03,28.36,28.01,2168,6093149.0,1.24,-0.95,-0.27,0.28,28.03,28.36,28.01,-131.01
259,2002-09-27,600519,28.12,28.18,28.35,27.98,1505,4234851.0,1.32,0.54,0.15,0.19,28.18,28.35,27.98,-106.42
260,2002-10-08,600519,28.15,28.08,28.15,27.93,3590,10069826.0,0.78,-0.35,-0.1,0.46,28.08,28.15,27.93,-106.98
261,2002-10-09,600519,28.0,27.73,28.05,27.58,2459,6822147.0,1.67,-1.25,-0.35,0.31,27.73,28.05,27.58,-129.85
262,2002-10-10,600519,27.7,27.78,28.03,27.65,1088,3018141.0,1.37,0.18,0.05,0.14,27.78,28.03,27.65,-105.23
263,2002-10-11,600519,27.68,27.58,27.9,27.5,1217,3366265.0,1.44,-0.72,-0.2,0.15,27.58,27.9,27.5,-116.28
264,2002-10-14,600519,27.9,27.62,27.9,27.52,1095,3024408.0,1.38,0.15,0.04,0.14,27.62,27.9,27.52,-101.34
265,2002-10-15,600519,27.6,27.78,27.79,27.55,2066,5710573.0,0.87,0.58,0.16,0.26,27.78,27.79,27.55,-88.59
266,2002-10-16,600519,27.78,27.91,28.19,27.77,2261,6327939.0,1.51,0.47,0.13,0.29,27.91,28.19,27.77,-34.01
267,2002-10-17,600519,27.91,27.59,28.0,27.5,1565,4336014.0,1.79,-1.15,-0.32,0.2,27.59,28.0,27.5,-82.0
268,2002-10-18,600519,27.5,26.81,27.68,26.55,4635,12464187.0,4.1,-2.83,-0.78,0.59,26.81,27.68,26.55,-214.55
269,2002-10-21,600519,26.79,26.85,27.28,26.55,1646,4391499.0,2.72,0.15,0.04,0.21,26.85,27.28,26.55,-203.04
270,2002-10-22,600519,26.97,27.38,27.55,26.9,2106,5735513.0,2.42,1.97,0.53,0.27,27.38,27.55,26.9,-97.58
271,2002-10-23,600519,27.45,27.13,27.45,27.03,1081,2938025.0,1.53,-0.91,-0.25,0.14,27.13,27.45,27.03,-94.03
272,2002-10-24,600519,27.1,27.11,27.38,27.1,971,2637743.0,1.03,-0.07,-0.02,0.12,27.11,27.38,27.1,-77.2
273,2002-10-25,600519,27.11,26.65,27.12,26.6,2368,6346386.0,1.92,-1.7,-0.46,0.3,26.65,27.12,26.6,-128.34
274,2002-10-28,600519,26.6,25.96,26.6,25.9,4472,11679872.0,2.63,-2.59,-0.69,0.57,25.96,26.6,25.9,-192.46
275,2002-10-29,600519,26.5,26.21,26.5,25.61,3199,8294858.0,3.43,0.96,0.25,0.41,26.21,26.5,25.61,-162.11
276,2002-10-30,600519,26.25,26.03,26.3,25.96,2036,5323624.0,1.3,-0.69,-0.18,0.26,26.03,26.3,25.96,-131.82
277,2002-10-31,600519,26.03,26.09,26.48,26.0,2817,7375701.0,1.84,0.23,0.06,0.36,26.09,26.48,26.0,-100.37
278,2002-11-01,600519,26.08,26.22,26.27,25.96,1471,3830309.0,1.19,0.5,0.13,0.19,26.22,26.27,25.96,-89.66
279,2002-11-04,600519,26.22,26.66,26.66,26.22,1995,5271415.0,1.68,1.68,0.44,0.25,26.66,26.66,26.22,-37.31
280,2002-11-05,600519,26.7,26.91,27.2,26.51,3485,9402742.0,2.59,0.94,0.25,0.44,26.91,27.2,26.51,22.0
281,2002-11-06,600519,26.95,26.72,26.98,26.7,1623,4344756.0,1.04,-0.71,-0.19,0.21,26.72,26.98,26.7,23.49
282,2002-11-07,600519,26.75,26.63,26.85,26.52,2417,6446131.0,1.24,-0.34,-0.09,0.31,26.63,26.85,26.52,5.41
283,2002-11-08,600519,27.2,26.08,27.2,25.96,2718,7151816.0,4.66,-2.07,-0.55,0.35,26.08,27.2,25.96,-34.0
284,2002-11-11,600519,26.13,26.01,26.35,25.81,1883,4915876.0,2.07,-0.27,-0.07,0.24,26.01,26.35,25.81,-87.66
285,2002-11-12,600519,26.05,25.8,26.28,25.75,2396,6207445.0,2.04,-0.81,-0.21,0.3,25.8,26.28,25.75,-98.16
286,2002-11-13,600519,25.78,25.97,25.99,25.67,1954,5035473.0,1.24,0.66,0.17,0.25,25.97,25.99,25.67,-102.24
287,2002-11-14,600519,25.98,25.83,26.13,25.8,1688,4380220.0,1.27,-0.54,-0.14,0.21,25.83,26.13,25.8,-84.55
288,2002-11-15,600519,25.8,25.82,26.04,25.65,2349,6065973.0,1.51,-0.04,-0.01,0.3,25.82,26.04,25.65,-93.77
289,2002-11-18,600519,25.8,26.0,26.06,25.8,1947,5049727.0,1.01,0.7,0.18,0.25,26.0,26.06,25.8,-62.84
290,2002-11-19,600519,26.0,26.43,26.55,25.92,3218,8450560.0,2.42,1.65,0.43,0.41,26.43,26.55,25.92,11.38
291,2002-11-20,600519,26.48,26.34,26.7,25.9,9579,25196773.0,3.03,-0.34,-0.09,1.22,26.34,26.7,25.9,12.39
292,2002-11-21,600519,26.24,25.86,26.4,25.85,4020,10494850.0,2.09,-1.82,-0.48,0.51,25.86,26.4,25.85,-46.83
293,2002-11-22,600519,26.0,25.91,26.26,25.58,2429,6292793.0,2.63,0.19,0.05,0.31,25.91,26.26,25.58,-64.02
294,2002-11-25,600519,25.92,26.18,26.28,25.6,3988,10418495.0,2.62,1.04,0.27,0.51,26.18,26.28,25.6,-33.59
295,2002-11-26,600519,26.3,25.71,26.4,25.7,2055,5354392.0,2.67,-1.8,-0.47,0.26,25.71,26.4,25.7,-51.15
296,2002-11-27,600519,25.6,25.63,25.98,25.42,3321,8506108.0,2.18,-0.31,-0.08,0.42,25.63,25.98,25.42,-149.44
297,2002-11-28,600519,25.69,26.28,26.4,25.62,2492,6508407.0,3.04,2.54,0.65,0.32,26.28,26.4,25.62,57.64
298,2002-12-02,600519,26.5,25.99,26.7,25.92,5851,15455370.0,2.97,-1.1,-0.29,0.74,25.99,26.7,25.92,97.78
299,2002-12-03,600519,25.92,26.39,26.42,25.7,3104,8113029.0,2.77,1.54,0.4,0.39,26.39,26.42,25.7,69.74
300,2002-12-04,600519,26.07,26.45,26.8,26.07,4151,11045716.0,2.77,0.23,0.06,0.53,26.45,26.8,26.07,151.55
301,2002-12-05,600519,26.38,27.1,27.38,26.3,13020,35246694.0,4.08,2.46,0.65,1.66,27.1,27.38,26.3,236.73
302,2002-12-06,600519,27.0,27.01,27.2,26.82,3742,10116516.0,1.4,-0.33,-0.09,0.48,27.01,27.2,26.82,193.61
303,2002-12-09,600519,27.0,26.77,27.1,26.7,2903,7793264.0,1.48,-0.89,-0.24,0.37,26.77,27.1,26.7,124.08
304,2002-12-10,600519,26.82,26.46,26.9,26.4,2612,6946196.0,1.87,-1.16,-0.31,0.33,26.46,26.9,26.4,57.36
305,2002-12-11,600519,26.35,26.32,26.45,26.1,2547,6682742.0,1.32,-0.53,-0.14,0.32,26.32,26.45,26.1,-1.57
306,2002-12-12,600519,26.32,26.57,26.6,26.13,3989,10541432.0,1.79,0.95,0.25,0.51,26.57,26.6,26.13,21.78
307,2002-12-13,600519,25.8,26.49,26.73,25.8,2223,5860451.0,3.5,-0.3,-0.08,0.28,26.49,26.73,25.8,-3.63
308,2002-12-16,600519,26.49,26.91,26.98,26.37,7977,21310704.0,2.3,1.59,0.42,1.01,26.91,26.98,26.37,74.95
309,2002-12-17,600519,26.91,26.92,27.1,26.72,2926,7886188.0,1.41,0.04,0.01,0.37,26.92,27.1,26.72,93.27
310,2002-12-18,600519,26.88,26.76,26.98,26.72,2029,5434639.0,0.97,-0.59,-0.16,0.26,26.76,26.98,26.72,62.33
311,2002-12-19,600519,26.76,26.62,26.79,26.51,2310,6160134.0,1.05,-0.52,-0.14,0.29,26.62,26.79,26.51,11.12
312,2002-12-20,600519,26.62,26.83,26.96,26.62,1625,4353432.0,1.28,0.79,0.21,0.21,26.83,26.96,26.62,47.4
313,2002-12-23,600519,27.08,26.8,27.1,26.7,1985,5333977.0,1.49,-0.11,-0.03,0.25,26.8,27.1,26.7,57.65
314,2002-12-24,600519,26.81,26.76,26.96,26.48,848,2257524.0,1.79,-0.15,-0.04,0.11,26.76,26.96,26.48,7.69
315,2002-12-25,600519,26.79,26.47,26.8,26.46,1481,3939760.0,1.27,-1.08,-0.29,0.19,26.47,26.8,26.46,-41.08
316,2002-12-26,600519,26.45,25.7,26.5,25.61,5146,13383935.0,3.36,-2.91,-0.77,0.65,25.7,26.5,25.61,-209.57
317,2002-12-27,600519,25.69,25.84,25.97,25.51,3390,8693114.0,1.79,0.54,0.14,0.43,25.84,25.97,25.51,-187.32
318,2002-12-30,600519,25.82,25.55,25.82,25.45,3002,7672458.0,1.43,-1.12,-0.29,0.38,25.55,25.82,25.45,-166.57
319,2002-12-31,600519,25.6,25.46,25.78,25.45,1645,4200254.0,1.29,-0.35,-0.09,0.21,25.46,25.78,25.45,-139.5
320,2003-01-02,600519,25.5,24.72,25.5,24.7,3565,8921541.0,3.14,-2.91,-0.74,0.45,24.72,25.5,24.7,-169.03
321,2003-01-03,600519,24.68,24.68,24.94,24.5,1744,4300516.0,1.78,-0.16,-0.04,0.22,24.68,24.94,24.5,-151.09
322,2003-01-06,600519,24.58,24.86,24.9,24.51,986,2438329.0,1.58,0.73,0.18,0.13,24.86,24.9,24.51,-120.07
323,2003-01-07,600519,24.85,24.63,24.96,24.61,1451,3595101.0,1.41,-0.93,-0.23,0.18,24.63,24.96,24.61,-105.38
324,2003-01-08,600519,25.01,25.3,25.3,24.68,1768,4438021.0,2.52,2.72,0.67,0.22,25.3,25.3,24.68,-63.7
325,2003-01-09,600519,25.27,25.52,25.68,25.02,2603,6616310.0,2.61,0.87,0.22,0.33,25.52,25.68,25.02,-27.77
326,2003-01-10,600519,25.5,25.41,25.9,25.28,2346,6010671.0,2.43,-0.43,-0.11,0.3,25.41,25.9,25.28,-7.05
327,2003-01-13,600519,25.2,25.37,25.5,25.2,1404,3560912.0,1.18,-0.16,-0.04,0.18,25.37,25.5,25.2,-17.46
328,2003-01-14,600519,25.35,26.39,26.72,25.18,9588,25012085.0,6.07,4.02,1.02,1.22,26.39,26.72,25.18,101.74
329,2003-01-15,600519,26.49,26.7,27.18,26.39,11452,30551168.0,2.99,1.17,0.31,1.46,26.7,27.18,26.39,195.65
330,2003-01-16,600519,26.81,27.11,27.15,26.66,7359,19870062.0,1.84,1.54,0.41,0.94,27.11,27.15,26.66,186.07
331,2003-01-17,600519,27.18,26.68,27.18,26.67,3795,10187340.0,1.88,-1.59,-0.43,0.48,26.68,27.18,26.67,135.66
332,2003-01-20,600519,26.6,26.54,26.6,26.26,2071,5466246.0,1.27,-0.52,-0.14,0.26,26.54,26.6,26.26,77.81
333,2003-01-21,600519,26.55,26.55,27.0,26.5,4787,12816356.0,1.88,0.04,0.01,0.61,26.55,27.0,26.5,81.83
334,2003-01-22,600519,26.5,26.34,26.5,26.3,1633,4309306.0,0.75,-0.79,-0.21,0.21,26.34,26.5,26.3,47.33
335,2003-01-23,600519,26.3,26.35,26.5,26.3,2167,5719869.0,0.76,0.04,0.01,0.28,26.35,26.5,26.3,40.25
336,2003-01-24,600519,26.3,26.4,26.48,26.3,2441,6438339.0,0.68,0.19,0.05,0.31,26.4,26.48,26.3,34.41
337,2003-01-27,600519,26.31,26.81,26.9,26.31,3956,10571327.0,2.23,1.55,0.41,0.5,26.81,26.9,26.31,59.15
338,2003-01-28,600519,26.8,26.84,27.0,26.68,3495,9383544.0,1.19,0.11,0.03,0.44,26.84,27.0,26.68,78.13
339,2003-01-29,600519,26.84,26.88,27.0,26.75,3302,8889672.0,0.93,0.15,0.04,0.42,26.88,27.0,26.75,79.0
340,2003-02-10,600519,26.86,26.6,26.86,26.5,1694,4508037.0,1.34,-1.04,-0.28,0.22,26.6,26.86,26.5,28.3
341,2003-02-11,600519,26.38,26.66,26.68,26.38,822,2174401.0,1.13,0.23,0.06,0.1,26.66,26.68,26.38,-13.59
342,2003-02-12,600519,26.7,26.88,26.95,26.5,1477,3959442.0,1.69,0.83,0.22,0.19,26.88,26.95,26.5,47.44
343,2003-02-13,600519,26.86,26.65,26.97,26.65,2718,7302546.0,1.19,-0.86,-0.23,0.35,26.65,26.97,26.65,39.14
344,2003-02-14,600519,26.6,26.88,26.99,26.6,1905,5111392.0,1.46,0.86,0.23,0.24,26.88,26.99,26.6,75.46
345,2003-02-17,600519,26.7,26.55,26.92,26.52,1568,4181515.0,1.49,-1.23,-0.33,0.2,26.55,26.92,26.52,11.47
346,2003-02-18,600519,26.52,26.5,26.6,26.4,1048,2772836.0,0.75,-0.19,-0.05,0.13,26.5,26.6,26.4,-67.51
347,2003-02-19,600519,26.5,26.58,26.61,26.45,1030,2732606.0,0.6,0.3,0.08,0.13,26.58,26.61,26.45,-39.09
348,2003-02-20,600519,26.61,26.69,26.8,26.55,851,2269016.0,0.94,0.41,0.11,0.11,26.69,26.8,26.55,14.6
349,2003-02-21,600519,26.53,26.38,26.6,26.2,2269,5978463.0,1.5,-1.16,-0.31,0.29,26.38,26.6,26.2,-140.98
350,2003-02-24,600519,26.49,26.31,26.49,26.21,616,1625901.0,1.06,-0.27,-0.07,0.08,26.31,26.49,26.21,-162.65
351,2003-02-25,600519,26.3,26.89,26.9,26.28,1879,4998648.0,2.36,2.2,0.58,0.24,26.89,26.9,26.28,20.29
352,2003-02-26,600519,26.95,26.7,27.05,26.68,1082,2904654.0,1.38,-0.71,-0.19,0.14,26.7,27.05,26.68,84.37
353,2003-02-27,600519,26.75,26.74,26.98,26.57,1698,4531823.0,1.54,0.15,0.04,0.22,26.74,26.98,26.57,67.26
354,2003-02-28,600519,26.88,26.8,26.88,26.6,1360,3636053.0,1.05,0.22,0.06,0.17,26.8,26.88,26.6,58.65
355,2003-03-03,600519,26.88,27.4,27.47,26.88,6001,16398104.0,2.2,2.24,0.6,0.76,27.4,27.47,26.88,242.57
356,2003-03-04,600519,27.4,27.27,27.44,27.06,1910,5200922.0,1.39,-0.47,-0.13,0.24,27.27,27.44,27.06,188.08
357,2003-03-05,600519,27.27,27.83,27.98,27.11,9405,26031534.0,3.19,2.05,0.56,1.2,27.83,27.98,27.11,218.06
358,2003-03-06,600519,27.9,27.5,27.9,27.33,4508,12426005.0,2.05,-1.19,-0.33,0.57,27.5,27.9,27.33,145.84
359,2003-03-07,600519,27.52,27.31,27.59,27.2,2475,6781984.0,1.42,-0.69,-0.19,0.31,27.31,27.59,27.2,84.12
360,2003-03-10,600519,27.35,26.9,27.41,26.88,3103,8423721.0,1.94,-1.5,-0.41,0.39,26.9,27.41,26.88,23.15
361,2003-03-11,600519,26.85,26.8,26.9,26.55,1964,5253243.0,1.3,-0.37,-0.1,0.25,26.8,26.9,26.55,-38.79
362,2003-03-12,600519,26.79,26.86,26.9,26.6,1177,3146322.0,1.12,0.22,0.06,0.15,26.86,26.9,26.6,-33.86
363,2003-03-13,600519,26.88,26.94,27.26,26.85,1998,5398370.0,1.53,0.3,0.08,0.25,26.94,27.26,26.85,2.6
364,2003-03-14,600519,26.88,26.82,26.94,26.72,2756,7388968.0,0.82,-0.45,-0.12,0.35,26.82,26.94,26.72,-51.94
365,2003-03-17,600519,26.78,26.62,26.78,26.49,4693,12465705.0,1.08,-0.75,-0.2,0.6,26.62,26.78,26.49,-97.51
366,2003-03-18,600519,26.6,26.29,26.7,26.13,3148,8320204.0,2.14,-1.24,-0.33,0.4,26.29,26.7,26.13,-137.59
367,2003-03-19,600519,26.01,25.91,26.3,25.86,3398,8841844.0,1.67,-1.45,-0.38,0.43,25.91,26.3,25.86,-172.55
368,2003-03-20,600519,26.0,25.99,26.43,25.9,1968,5120173.0,2.05,0.31,0.08,0.25,25.99,26.43,25.9,-131.3
369,2003-03-21,600519,26.0,26.43,26.46,26.0,2021,5285370.0,1.77,1.69,0.44,0.26,26.43,26.46,26.0,-86.9
370,2003-03-24,600519,26.42,26.31,26.5,26.2,1719,4522748.0,1.14,-0.45,-0.12,0.22,26.31,26.5,26.2,-70.37
371,2003-03-25,600519,26.23,26.0,26.31,25.9,2062,5372767.0,1.56,-1.18,-0.31,0.26,26.0,26.31,25.9,-99.02
372,2003-03-26,600519,26.0,25.7,26.45,25.5,3590,9202596.0,3.65,-1.15,-0.3,0.46,25.7,26.45,25.5,-114.18
373,2003-03-27,600519,25.68,26.13,26.27,25.41,2106,5430724.0,3.35,1.67,0.43,0.27,26.13,26.27,25.41,-94.71
374,2003-03-28,600519,26.2,26.04,26.25,26.01,3811,9946659.0,0.92,-0.34,-0.09,0.48,26.04,26.25,26.01,-57.09
375,2003-03-31,600519,25.99,26.05,26.15,25.98,3047,7935303.0,0.65,0.04,0.01,0.39,26.05,26.15,25.98,-58.24
376,2003-04-01,600519,26.06,26.22,26.25,25.98,3730,9730810.0,1.04,0.65,0.17,0.47,26.22,26.25,25.98,-30.86
377,2003-04-02,600519,26.2,26.35,26.46,26.13,3713,9769605.0,1.26,0.5,0.13,0.47,26.35,26.46,26.13,29.52
378,2003-04-03,600519,26.4,26.3,26.5,26.23,5194,13726384.0,1.02,-0.19,-0.05,0.66,26.3,26.5,26.23,62.25
379,2003-04-04,600519,26.29,26.03,26.3,25.95,4985,12980379.0,1.33,-1.03,-0.27,0.63,26.03,26.3,25.95,-28.29
380,2003-04-07,600519,26.0,25.69,26.03,25.6,4462,11509954.0,1.65,-1.31,-0.34,0.57,25.69,26.03,25.6,-170.79
381,2003-04-08,600519,25.69,25.6,25.7,25.35,6113,15568085.0,1.36,-0.35,-0.09,0.78,25.6,25.7,25.35,-209.98
382,2003-04-09,600519,25.59,26.0,26.05,25.35,10124,26059689.0,2.73,1.56,0.4,1.29,26.0,26.05,25.35,-89.29
383,2003-04-10,600519,26.0,25.92,26.1,25.62,10789,27753599.0,1.85,-0.31,-0.08,1.37,25.92,26.1,25.62,-50.48
384,2003-04-11,600519,25.88,26.46,26.5,25.85,29967,78671196.0,2.51,2.08,0.54,3.81,26.46,26.5,25.85,93.18
385,2003-04-14,600519,26.61,27.07,27.18,26.6,12612,33863674.0,2.19,2.31,0.61,1.6,27.07,27.18,26.6,243.69
386,2003-04-15,600519,27.1,26.96,27.18,26.61,7798,20927730.0,2.11,-0.41,-0.11,0.99,26.96,27.18,26.61,175.62
387,2003-04-16,600519,26.96,26.49,27.4,26.42,17017,45879208.0,3.64,-1.74,-0.47,2.16,26.49,27.4,26.42,113.66
388,2003-04-17,600519,26.55,26.28,26.69,26.25,7599,20049212.0,1.66,-0.79,-0.21,0.97,26.28,26.69,26.25,34.55
389,2003-04-18,600519,26.35,26.38,26.78,26.35,5339,14169319.0,1.64,0.38,0.1,0.68,26.38,26.78,26.35,47.23
390,2003-04-21,600519,26.34,25.57,26.4,25.5,11302,29053506.0,3.41,-3.07,-0.81,1.44,25.57,26.4,25.5,-77.16
391,2003-04-22,600519,25.55,25.47,25.8,25.45,5131,13111434.0,1.37,-0.39,-0.1,0.65,25.47,25.8,25.45,-101.49
392,2003-04-23,600519,25.48,25.04,25.54,25.01,5817,14679641.0,2.08,-1.69,-0.43,0.74,25.04,25.54,25.01,-134.06
